Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           62000.00        0.00
00002           36000.00    -1200.00
00003           68000.00     1600.00
00004           74000.00     -400.00
00005           56000.00     -400.00
00006           48000.00      200.00
00007           32000.00      400.00
00008           58000.00      400.00
00009           38000.00     1400.00
00010           78000.00     1200.00
00011           32000.00    -1600.00
00012           72000.00     1800.00
00013           58000.00      400.00
00014           74000.00     1200.00
00015           42000.00    -1600.00
00016           76000.00     1000.00
00017           60000.00      200.00
00018           34000.00    -1800.00
00019           26000.00     -400.00
00020           56000.00     -400.00
00021           42000.00      600.00
00022           40000.00    -1000.00
00023           28000.00    -1800.00
00024           62000.00      400.00
00025           68000.00     2000.00
00026           40000.00        0.00
00027           44000.00     -200.00
00028           60000.00     1600.00
00029           62000.00        0.00
00030           74000.00      800.00
00031           66000.00      800.00
00032           26000.00      200.00
00033           66000.00     -200.00
00034           58000.00     -800.00
00035           76000.00      200.00
00036           40000.00    -1000.00
00037           32000.00      200.00
00038           44000.00      600.00
00039           56000.00     -400.00
00040           64000.00      200.00
00041           56000.00      200.00
00042           74000.00     -400.00
00043           36000.00    -1200.00
00044           54000.00      400.00
00045           58000.00     1400.00
00046           24000.00      200.00
00047           72000.00     1600.00
00048           36000.00     -600.00
00049           20000.00     -400.00
00050           56000.00        0.00
00051           66000.00      400.00
00052           74000.00     1000.00
00053           72000.00     1200.00
00054           36000.00        0.00
00055           64000.00     1600.00
00056           28000.00    -1800.00
00057           42000.00      600.00
00058           46000.00      200.00
00059           56000.00        0.00
00060           38000.00     -200.00
00061           52000.00      800.00
00062           54000.00     -600.00
00063           36000.00      200.00
00064           40000.00    -1200.00
00065           26000.00     -400.00
00066           54000.00      800.00
00067           40000.00     -800.00
00068           34000.00    -1200.00
00069           38000.00     -600.00
00070           66000.00      800.00
00071           72000.00      800.00
00072           48000.00     1000.00
00073           62000.00      800.00
00074           42000.00     -400.00
00075           70000.00     1800.00
00076           34000.00     -600.00
00077           60000.00        0.00
00078           80000.00     2000.00
00079           36000.00     -400.00
00080           62000.00        0.00
00081           42000.00     -800.00
00082           44000.00        0.00
00083           30000.00    -1600.00
00084           68000.00        0.00
00085           58000.00      800.00
00086           32000.00     -400.00
00087           52000.00      200.00
00088           66000.00     -400.00
00089           16000.00     -600.00
00090           56000.00     -400.00
00091           74000.00      400.00
00092           52000.00      400.00
00093           30000.00    -2000.00
00094           48000.00      600.00
00095           62000.00      400.00
00096           50000.00     -200.00
00097           74000.00     1000.00
00098           64000.00      400.00
00099           54000.00        0.00
00100           32000.00        0.00
00101           46000.00     -400.00
00102           66000.00     1200.00
00103           70000.00        0.00
00104           46000.00        0.00
00105           70000.00        0.00
00106           68000.00     -800.00
00107           54000.00     -200.00
00108           30000.00     -200.00
00109           64000.00      800.00
00110           58000.00      400.00
00111           48000.00    -1200.00
00112           40000.00    -1000.00
00113           66000.00     1200.00
00114           50000.00      400.00
00115           66000.00     -200.00
00116           36000.00     -600.00
00117           34000.00    -1200.00
00118           56000.00      200.00
00119           46000.00     -400.00
00120           68000.00      800.00
00121           72000.00      600.00
00122           54000.00     1000.00
00123           70000.00     -800.00
00124           56000.00     1000.00
00125           44000.00      600.00
00126           36000.00     -600.00
00127           20000.00     -200.00
00128           50000.00      800.00
00129           16000.00     -200.00
00130           50000.00     -200.00
00131           52000.00     -200.00
00132           46000.00     -400.00
